Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87382473,87382481,"010",7,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353936,2,074933522,48,86611781
87382473,87382481,"010",7,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353937,2,070030753,48,86324546
87382473,87382481,"010",7,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353938,2,068563627,48,86302929
87382473,87382481,"010",7,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353939,2,061143012,48,8643865
87382473,87382481,"010",7,4,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353940,2,055422973,48,86578223
87382481,87382812,"0100",0,0,990000,Ligne de la grande ceinture de Paris,V1,354700,2,059324584,48,87116658
87382481,87382812,"0100",0,1,990000,Ligne de la grande ceinture de Paris,V1,354701,2,061418685,48,87086302
87382481,87382812,"0100",0,2,990000,Ligne de la grande ceinture de Paris,V1,354702,2,069139094,48,87251866
87382481,87382812,"0100",0,3,990000,Ligne de la grande ceinture de Paris,V1,354703,2,070033717,48,87324488
87382481,87382812,"0100",0,4,990000,Ligne de la grande ceinture de Paris,V1,354704,2,071520664,48,87437804
87382481,87382812,"0100",0,5,990000,Ligne de la grande ceinture de Paris,V1,354705,2,074907737,48,87680394
87382481,87382812,"0100",0,6,990000,Ligne de la grande ceinture de Paris,V1,354706,2,076375996,48,87794694
87382481,87382812,"0100",0,7,990000,Ligne de la grande ceinture de Paris,V1,354707,2,077649651,48,8790658
87382481,87382812,"0100",0,8,990000,Ligne de la grande ceinture de Paris,V1,354708,2,079192165,48,88113948
87382812,87366922,"0100",1,0,990000,Ligne de la grande ceinture de Paris,V1,354709,2,079430302,48,88271582
87382812,87366922,"0100",1,1,990000,Ligne de la grande ceinture de Paris,V1,354710,2,077209534,48,88599492
87382812,87366922,"0100",1,2,990000,Ligne de la grande ceinture de Paris,V1,354711,2,075143895,48,8874202
87382812,87366922,"0100",1,3,990000,Ligne de la grande ceinture de Paris,V1,354712,2,072873256,48,88934598
87382812,87366922,"0100",1,4,990000,Ligne de la grande ceinture de Paris,V1,354713,2,07108702,48,89125178
87366922,87382804,"0100",2,0,990000,Ligne de la grande ceinture de Paris,V1,354714,2,070401042,48,89571326
87366922,87382804,"0100",2,1,990000,Ligne de la grande ceinture de Paris,V1,354715,2,071972566,48,89841442
87366922,87382804,"0100",2,2,990000,Ligne de la grande ceinture de Paris,V1,354716,2,072236239,48,89881762
87366922,87382804,"0100",2,3,990000,Ligne de la grande ceinture de Paris,V1,354717,2,072936238,48,90158213
87382481,87393876,"0101",0,8,990000,Ligne de la grande ceinture de Paris,V1,354691,2,0578804,48,84374764
87382481,87393876,"0101",0,7,990000,Ligne de la grande ceinture de Paris,V1,354692,2,054993997,48,84696922
87382481,87393876,"0101",0,6,990000,Ligne de la grande ceinture de Paris,V1,354693,2,053628024,48,8485244
87382481,87393876,"0101",0,5,990000,Ligne de la grande ceinture de Paris,V1,354694,2,052258158,48,85007808
87382481,87393876,"0101",0,4,990000,Ligne de la grande ceinture de Paris,V1,354695,2,048573987,48,85419537
87382481,87393876,"0101",0,3,990000,Ligne de la grande ceinture de Paris,V1,354696,2,048553033,48,85925516
87382481,87393876,"0101",0,2,990000,Ligne de la grande ceinture de Paris,V1,354697,2,050073762,48,86094858
87382481,87393876,"0101",0,1,990000,Ligne de la grande ceinture de Paris,V1,354698,2,051098905,48,86458102
87382481,87393876,"0101",0,0,990000,Ligne de la grande ceinture de Paris,V1,354699,2,050818083,48,86559772
87382358,87382341,"011",0,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353818,2,211042532,48,84080148
87382358,87382341,"011",0,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353819,2,208814332,48,84013724
87382358,87382341,"011",0,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353820,2,201841312,48,83336252
87382341,87382333,"011",1,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353821,2,200257056,48,82452967
87382341,87382333,"011",1,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353822,2,195556699,48,81878528
87382341,87382333,"011",1,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353823,2,194494304,48,81821955
87382341,87382333,"011",1,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353824,2,190295964,48,81508609
87382333,87382887,"011",2,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353825,2,187230159,48,81126319
87382333,87382887,"011",2,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353826,2,173940377,48,80554837
87382887,87382879,"011",3,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353827,2,15883339,48,80532114
87382879,87382861,"011",4,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353828,2,149255274,48,8073191
87382879,87382861,"011",4,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353829,2,142335813,48,80907548
